id,text,classification,type_of_antisemitism,image_url,is_antisemitic,predicted_type,cos_is_antisemitic,cos_predicted_type
1.2925784485742387e+18,HELPCSJSK I got blocked by a Zionist. They're literally the most coward mfkers😭 A WIN TODAY,1,3.0,https://pbs.twimg.com/media/EfApO5jXoAMNgO2.jpg,1,0,1,0
1.2775476923030364e+18,,0,,https://pbs.twimg.com/media/EbrC2ZHXYAYCoEG.jpg,1,0,1,0
1.2926206658545377e+18,"Macaroni can't even quell rioters N France, so what's he doing N Beirut? Doing what ever his banker bosses tell him 2 do, helping anudda' Zionist riot color revolution. Don't think Lebanese R that gullible, but money does talk. Just dont talk about Israel attacking Beirut.",1,0.0,https://pbs.twimg.com/media/EfBPo0CXgAAe387.jpg,1,0,1,0
1.293093075384963e+18,"Don’t listen to them, a friend of mine that is from Israel she says to me that she hate her country cause she feels very disgusting when she see that her own government pay money to them to live there and kick Palestinians out. Not all israelies are Zionists and not all jews.",0,,https://pbs.twimg.com/media/EfH9HjcXgAIfcXm.jpg,1,1,1,1
1.2814345828150395e+18,&gt;'THEY_LIVE'&gt;Z.ombie-O.ccupied-G.lobe/ZOG&lt;,0,,https://pbs.twimg.com/media/EciRl5wWoAI3pIM.jpg,0,0,0,0
1.2917285218957804e+18,Aliens dropped me off here. 👽Minimal resistance on my end.,0,,https://pbs.twimg.com/media/Ee0kPXRXsAEDdu_.jpg,0,0,0,0
1.2932774515152443e+18,"Does it make you feel ""weird, or ""proud"", that they flew your SPQR flag in Charlottesville, Madison?    ""Jews will not replace us""--------Remember?? ",1,3.0,https://pbs.twimg.com/media/EfKk5nxXgAYh8eC.jpg,1,2,1,2
1.2764420135719567e+18,Day 5 Maths - Zog,0,,https://pbs.twimg.com/media/EbbVN1kX0AERf0y.jpg,0,0,0,0
1.2920258764991078e+18,"I was just thinking about this and thought of how laughable the antisemitism of MAGA dumbasses and some tradcaths is. Barr, Trump's most devoted bagman and an absolute Catholic fanatic, is ethnically Jewish. And they still think there's a ZOG plot do take down Trump or some shit.",0,,https://pbs.twimg.com/media/Ee4yo8OXkAYY-uA.png,0,0,0,0
1.2928647592856494e+18,And the Joker draws the line at Nazis too,0,,https://pbs.twimg.com/media/EfEtpA9XsAQfYvg.jpg,0,0,0,0
1.2933042216352113e+18,"Also, the Pew research you posted comes in at  85% Zionist at a minimum. If 85% of US Jews are either happy with US support for Israel or feel like it could do more, its not too far fetched to say 85% AT LEAST support Israel's existence, no?",0,,https://pbs.twimg.com/media/EfK89-nUYAAG_MW.png,1,0,1,0
1.2917600580623155e+18,Every single #@%!☆● day 🤬....88 to go...,0,,https://pbs.twimg.com/media/Ee1A7WxXkAAQyvc.jpg,0,0,0,0
1.279128387609559e+18,We had to work out how many of Zog’s friends were left when some flew away.,0,,https://pbs.twimg.com/media/EcBge7HWsAAx0L1.jpg,0,1,0,1
1.2918347889078026e+18,Wait a minute... is that Zog from The Ultimate Adventure stageplay?,0,,https://pbs.twimg.com/media/Ee2E47oXYAE60Nr.jpg,0,0,0,0
1.292589988975186e+18,Dropping the hyphen: Why a major Jewish publication is changing its spelling of antisemitism – J.,0,,https://pbs.twimg.com/media/EfAzvr3XkAIvG6D.jpg,0,1,0,1
1.2932083968214095e+18,"as the greatest president ever of America, the greatest country ever.  #MAGA #KAG",0,,https://pbs.twimg.com/media/EfJmLqIXgAExDoT.jpg,1,0,1,0
1.2921880908035523e+18,"3) (1920-30/40's) the creation of Irgun, Stern, and Haganah Zionist terrorist organizations that committed multiple acts of terror in Palestine, against the Palestinians and the British . Ex. The bombing of the King David Hotel in 1946. They disguised themselves as Arabs.",0,,https://pbs.twimg.com/media/Ee7GNtyWoAA6Oam.jpg,1,0,1,0
1.2932865408151631e+18,i highlighted thinks about jews daily bc i’m jewish and i think it’s funny,0,,https://pbs.twimg.com/media/EfKtQQ4UMAA7EE5.jpg,0,2,0,2
1.2933655465667827e+18,"The REAL loser here is corporations and the Israel Lobby, LMAOOOO!",0,,https://pbs.twimg.com/media/EfL1G_ZWkAECA_p.jpg,0,0,0,0
1.2931815089294213e+18,"Because the Golan heights was part of the British mandate - therefore Jews purchased lands over there, which were confiscated just to give this land to the French (which geographically doesn't make since to be in different country)",0,,https://pbs.twimg.com/media/EfJNunRUwAQPFBg.jpg,0,2,0,2
1.2804805781361664e+18,#JohnnyFlynn #Zog Zog (from interview),1,0.0,https://pbs.twimg.com/media/EcUuSDpWsAM_ogY.jpg,0,0,0,0
1.2905004461638574e+18,"Good news Luke, that song you hate is cancelled.",0,,https://pbs.twimg.com/media/EejHUNjU4AMA0pE.jpg,0,0,0,0
1.2761030471067484e+18,We have been reading Zog and making our own dragons today 🐉,0,,https://pbs.twimg.com/media/EbWg8_LWsAAdy3k.jpg,0,0,0,0
1.2927628392627569e+18,Good riddance to an anti Russia anti socialist &amp; anti Jew anti Arab (dig and see reality) far right racist flying under the radar disguised and all delivered on pretense of being an anti Zionist,0,,https://pbs.twimg.com/media/EfC_mo2UEAAPZsp.jpg,1,0,1,0
1.2891729661697065e+18,My hair still recovering from that zog in March 😂,0,,https://pbs.twimg.com/media/EeQP-kFX0AAEwBA.jpg,0,0,0,0
1.2918265260995827e+18,Very true.....hmmm 🤔,0,,https://pbs.twimg.com/media/Ee19YQuWoAQziH2.jpg,0,0,0,0
1.293277010542895e+18,Ninny doesn't know about the steady presence of Jews there for 4000 years.   Ninny's ninny-go-round never gets new material.,0,,https://pbs.twimg.com/media/EfKkk-YXYAA3KDT.jpg,0,2,0,2
1.29320890802731e+18,"Are women? because Emma is the one consistently making Nazi references. Certainly feminist rhetoric about men is similar to Nazi rhetoric about Jews though, how do you think a portion of Mein Kampf got published in a feminist journal during the grievance studies hoax?",0,,https://pbs.twimg.com/media/EfJmpNKXgAAlAJp.jpg,0,2,0,2
1.2923648405609267e+18,"So, let me get this right. &lt;Checks notes&gt; BlackJews who are Zionists and &lt;Checks notes&gt; speak up about antisemitism and &lt;Checks notes&gt; anti-Black racism and &lt;Checks notes&gt; toxic masculinity and misogyny are &lt;Checks notes&gt; not Black according to &lt;Checks notes&gt; not-Black people.🥨",0,,https://pbs.twimg.com/media/Ee9m5hbXYAIkyvh.jpg,1,0,1,0
1.2922156217285711e+18,Pls why I drag her thinking she was a Zionist but she wasn’t,1,3.0,https://pbs.twimg.com/media/Ee7fQeCXsAUvNAG.jpg,1,0,1,0
1.2931678867905167e+18,"If you are a senior or you are booking for a loved one, DON'T USE @AlfaTravel ruining everybody vacation &amp; put us all in danger. Shame on you for manipulating comments &amp; not using a genuine Facebook review system to fool people especially Seniors.",0,,https://pbs.twimg.com/media/EfJBSiVXsAAVj1W.png,1,0,1,0
1.2891616230226657e+18,Friday StoryTelling📖  Your Second Challenge today is to watch the Zog Story and tell us your favourite part &amp; why you liked it👍  Check out the North Ayrshire Youth Services Facebook page to find out how to enter👉,0,,https://pbs.twimg.com/media/EeQFqhGXoAEfv36.png,0,0,0,0
1.29307566667042e+18,"You don't have to question Israel's right to exist to be hated, it is enough to objectively criticize their settlement policy to be insulted and despised as an anti-Semite, Nazi or Adolf Hitler. Such people spread hatred and prevent peaceful coexistence:👇",0,,https://pbs.twimg.com/media/EfHpH4IWAAAyZ10.jpg,1,0,1,0
1.2931250081101783e+18,The late South African anti-apartheid leader Ahmed Kathrada said Israel's apartheid rule over Palestinians is even worse than South Africa's apartheid regime.  Other racial and social justice leader have called for action to end Israeli apartheid:,0,,https://pbs.twimg.com/media/EfGzk-aXsAA0adp.jpg,1,1,1,1
1.283061757234352e+18,Zog is the only robot character that’s worth a come back from the Astro boy movie. Even if he does remind me of those robots from Castle in the Sky.,0,,https://pbs.twimg.com/media/Ec5Z3XyX0AIkBjg.jpg,0,0,0,0
1.293293716250255e+18,"""W-wait, Israel aided the Christian militias?  I don't know man, i don't want people to call me a zionist.  D-does this mean i have to like Israel"" Some people really buttblasted about that photo pfft. ",1,3.0,https://pbs.twimg.com/media/EfKzueTWoAUHHyV.jpg,1,0,1,0
1.2930905427384484e+18,are appearing on Veterans Today (placed by @Outbrain) next to an article claiming without evidence that Israel was behind the explosion in Beirut.  It's a moral outrage that this kind of content is being monetised. @Bloomberg must take action.,0,,https://pbs.twimg.com/media/EfEhjxgXgAEq3yC.jpg,0,0,0,0
1.285288667754504e+18,"Welcome to the team!!   Meet our new recruits to the City Signs Team... Tumble, Gizmo and Zog.   They might be cute but they’re always eating on the job 😆  #Worcestershirehour #MalvernhillsHour #Worcestershire",0,,https://pbs.twimg.com/media/EdZDOySXsAECkC2.jpg,0,0,0,0
1.2823297017893806e+18,ZOG!,0,,https://pbs.twimg.com/media/EcvAD-JWoAUYpnW.jpg,0,0,0,0
1.2930882404346552e+18,How can the United States and the Zionist regime take advantage of the explosion in the port of Beirut? 1-To Punish the Lebanese government A mastered destructive action that completes all attempts to punish the Lebanese environment and government that reject USA #haqiqamedia,1,0.0,https://pbs.twimg.com/media/EfH43csXsAEf2O8.jpg,1,0,1,0
1.280407032621863e+18,When da new grot started yellin' WAAAGH!! at 3am I was dead excited and fort we woz gonna go and do some krumping! Den dis happens instead...WOT DA ZOG!? Can't 'andle her squig juice...,0,,https://pbs.twimg.com/media/EcTrZovWsAg7Khu.jpg,0,1,0,1
1.2852696072223212e+18,"And, just like that..carbon dioxide became a good thing..",0,,https://pbs.twimg.com/media/EdYs1hKWoAM0uuJ.jpg,1,2,1,2
1.2917939447879434e+18,i do not care for yandev deepfake memes,0,,https://pbs.twimg.com/media/Ee1fvXbWkAYXqAN.jpg,1,2,1,2
1.2926540243285033e+18,Who has feverishly capitalized on the 911 attacks? John Bolton and his fellow #Zionists. @netanyahu #PNAC,1,0.0,https://pbs.twimg.com/media/EfBtDxAVAAAutgo.png,1,0,1,0
1.275975749070205e+18,Your welcome,0,,https://pbs.twimg.com/media/EbUtLigWsAIF-5x.png,0,0,0,0
1.293155440944124e+18,"11 August 1942 | A transport of 559 Jews deported from #Westerbork in the German-occupied Netherlands arrived at #Auschwitz. After the selection 164 men &amp; 131 women were registered.   The remaining 264 people were killed in a gas chamber, incl. a 2-year old Magdalena Dora Blau.",0,,https://pbs.twimg.com/media/EfI1-vbWkAEY_6S.jpg,0,2,0,2
1.2932085826205775e+18,"And not only the Palestinians, everyone who stood in the Zio Israel way....",1,0.0,https://pbs.twimg.com/media/EfJmWXcWAAEGc5A.jpg,1,0,1,0
1.2765738621346775e+18,Nice.,0,,https://pbs.twimg.com/media/EbdNKBbXYAEesWh.jpg,0,0,0,0
1.2893597681176003e+18,D2 Promo game be like.  I know stormavatar is a good player but still,0,,https://pbs.twimg.com/media/EeS5xq9XYAITMi6.png,1,2,1,2
1.293321493644968e+18,12 August 1922 | Polish Jew Szlama Huberman was born in Radom. A worker.  In #Auschwitz from 1 October 1941. No. 21184 He perished in the camp on 6 November 1941.,0,,https://pbs.twimg.com/media/EfLNC4YXgAEaSsh.jpg,0,2,0,2
1.2863382828345303e+18,"If you’re looking for a story that encourages good values, persistence, and breaking the mold of who everyone says you should be, then ZOG is just what the dragon ordered! Check out this lovable tale &amp; an activity inspired by the film on the #JBFCedu blog:",0,,https://pbs.twimg.com/media/EdI_WxbWoAY8qNV.jpg,0,0,0,0
1.2933014769751695e+18,"Here is something I did not think I would ever say... Israel has a professional ice hockey player... and he plays for Auschwitz (Oswiecim).  Yes, you heard that right....  #IceHockey  #Holocaust",1,3.0,https://pbs.twimg.com/media/EfK6gyNXYAETuNL.jpg,1,2,1,2
1.2922158033461453e+18,Can y'all just take a minute to appreciate my mum's eBay listing for the film 'Zog' aka 300 😂😂😂 I cried real tears LMAO  #closebutnotquite #ebayfail #innocentmistake  #Zog,0,,https://pbs.twimg.com/media/Ee7fbJaWsAEk3Je.jpg,0,0,0,0
1.2932004293717893e+18,suspension lasts but here is a success against a #Jewhater! #NoSafeSpaceForJewHate,0,,https://pbs.twimg.com/media/EfJe7thXYAA6GJD.jpg,0,0,0,0
1.2932833715698647e+18,I have a suspicion that Mark Twain was a Jew like if you agree.,0,,https://pbs.twimg.com/media/EfKqU_GXYAAn3ng.jpg,1,2,1,2
1.291469023020974e+18,And I'm like..🤣,0,,https://pbs.twimg.com/media/Eew4NgTWkBAPxKY.jpg,1,2,1,2
1.2926324155974656e+18,So that WAS you 😆😅😂🤣!!,0,,https://pbs.twimg.com/media/EfBaVPjXkAE-JoL.jpg,0,0,0,0
1.2933032913428111e+18,I have a crush on my fucking Jew  UUUUHH I MEAN NOT WRONG??,1,3.0,https://pbs.twimg.com/media/EfK8fUCU0AAz4R-.jpg,1,2,1,2
1.2877885340620347e+18,They're still pretending that they're rebels for supporting ZOG and the entire anti-white establishment in promoting this hoax.,1,0.0,https://pbs.twimg.com/media/Ed8kwlBWAAEyUUu.png,0,0,0,0
1.2924910420135526e+18,"With all ur power, the conspiracy of the Zionists movement, this is all what u could put ur hands on from the land of Palestinian. The Haganah criminals finished the job.",1,0.0,https://pbs.twimg.com/media/Ee_Zv20XYAACJXB.jpg,1,0,1,0
1.2775615869626286e+18,Cassidy has written a few sentences about zog and done a mini phonics assessment for me,0,,https://pbs.twimg.com/media/EbrPfVgWsAA0ffW.jpg,0,0,0,0
1.2931833808345088e+18,"If we base every territorial disputes on historical perspective, we will go nowhere.  Jews claim that Abraham is the “HEIR OF THE WORLD” called LAND PROMISES. That is why Israel went to war with bordering nations. China claim of SCS is based on historical records of 2 dynasties.",0,,https://pbs.twimg.com/media/EfJPSvXU4AY383W.jpg,0,2,0,2
1.293346359370752e+18,"The great Yiddish writer Isaac Bashevis Singer once described some interfaith conversations as ""My God, Your God"" discussions, as if we own God and speak for Him.   Better we should meet and share our  deep personal connection with God than some misplaced sense of ""ownership."" ",0,,https://pbs.twimg.com/media/EfLiU85XkAElF4n.jpg,1,2,1,2
1.2780260971337892e+18,We have been learning about the story of Zog. Today we made a story trail showing the events that happened in the story.,0,,https://pbs.twimg.com/media/Ebx14E1WoAcWWTI.jpg,0,0,0,0
1.275862967184175e+18,Thanks for adding your,0,,https://pbs.twimg.com/media/EbTGmREXkAc1F_V.jpg,0,0,0,0
1.2932740950318487e+18,And now I will back those claims up. ‘Jewish facial features’? You mean hooked noses? You think that’s a ‘Jewish’ feature? Nice. Der Stürmer thought the same thing. There are all kinds of Jews. BAME Jews. Caucasian Jews. We’re all different. But you? Think we’re all the same.,1,3.0,https://pbs.twimg.com/media/EfKh7zYWoAIf9rd.jpg,1,2,1,2
1.2933020775740987e+18,"Listen here, media person. I am a convicted “anti-Semite” with an 8000 EURO fine and a 6 month prison term on my record for “talking about” Jews.",1,3.0,https://pbs.twimg.com/media/EfK7Yr8UMAENst9.jpg,1,2,1,2
1.2931981639651407e+18,"CSHE analysis shows spike after POTUS ""very fine people"" presser to over 25 hate crimes per day and in particular against Blacks and Jews in the 6 days following.  Aug. 2017= 3rd worst month of decade (tie) ",1,0.0,https://pbs.twimg.com/media/EfJcXsPUcAYHVe4.jpg,1,2,1,2
1.2933109875844628e+18,JESUS CHRIST IS A CHRISTIAN SPIRIT  JESUS CHRIST NEVER SAID THAT HE IS A MUSLIM  JESUS CHRIST WROTE HIS BIBLE SO THAT U COULD KNOW HIM  JESUS CHRIST IS THE MESSIAH THAT U ARE WAITING FOR A VERY LONG TIME  JESUS CHRIST SAID: IM THE GOD OF THE JEWS!  - Mark 15.2,0,,https://pbs.twimg.com/media/EfLDfNyU4AA0BMk.jpg,1,2,1,2
1.293208228013187e+18,16 Kaddish Facts Every Jew Should Know,0,,https://pbs.twimg.com/media/EfJmBV4XsAIKXps.jpg,1,2,1,2
1.281114353576657e+18,"and #Zog. 🌟   Did you know, the short animated film is currently available to watch on @BBCiPlayer? Perfect for a soggy afternoon - grab a blanket and enjoy!",0,,https://pbs.twimg.com/media/EcdutfAWsAExKGb.jpg,0,0,0,0
1.2907397323019835e+18,Naturally #DoctorWho,0,,https://pbs.twimg.com/media/Eemg8cpWsAIdd6E.jpg,0,0,0,0
1.2922383147670979e+18,literally jus went ona whole anti zionist cyberbullying rampage,1,3.0,https://pbs.twimg.com/media/Ee7z5MtXoAAeU0N.jpg,1,0,1,0
1.27581932903288e+18,Don't bother hes calling Litecoin useless yet the guys buying all Low Cap Worthless Shit Coins tryin to get Rich. Clearly he listens to others rather than study an do his own research.😂😂😂,0,,https://pbs.twimg.com/media/EbSe6piVcAAbuKS.jpg,1,1,1,1
1.293291468996698e+18,Spidey senses were tingling... #dojogang safe 🥋🔥🥋,0,,https://pbs.twimg.com/media/EfKxuPeWkAQdprX.jpg,0,0,0,0
1.2928637269834916e+18,.More proof that you are an Anonymous FAKE rabbi.  All rabbis/Jews are Zionists except for .07% who are Neturei Karta &amp; friends.  This guy will tell you. @RabbiJWeinberg,1,0.0,https://pbs.twimg.com/media/EfEssADXYAEJVY3.jpg,1,0,1,0
1.2926440071395123e+18,". Zionists weren't gifted sht  They lived in or entered Palrstine legally, &amp;bought what they had for cash, &amp;built &amp;defended everything  In fact they paid 10X the value of the land so Israel must be 10X bigger",0,,https://pbs.twimg.com/media/EfBk34qWkAMpabJ.jpg,1,0,1,0
1.292994577075495e+18,"""We're not antisemitic, we're only anti-Zionist."" ",1,0.0,https://pbs.twimg.com/media/EfGjtriWoAk5RZB.jpg,0,1,0,1
1.2808462573895557e+18,I couldn’t help looking at this and thinking Jean Dujardin would be a natural for the role of King Zog ...,0,,https://pbs.twimg.com/media/EcZ64JYXQAUd-_W.jpg,0,0,0,0
1.2922118820661535e+18,"My recent bylines are giving off some real ""Hip Rabbi Who Dabbles in Digital Media"" energy ",1,2.0,https://pbs.twimg.com/media/Ee7bglXWkAQp1cI.jpg,1,2,1,2
1.2924939367418307e+18,"Please nobody tell him that Neomi Shemer was a right-wing, pro-settlement Zionist, or that the song was accused of being racist, by describing the streets of the Old City of Jerusalem as ""empty"".  It didn't ""become"" anything. It was written as such. ",1,0.0,https://pbs.twimg.com/media/Ee_bmBCWkAADTrw.jpg,1,0,1,0
1.2927234753675715e+18,"This is what i think of #Jew and #Israel, #Zionist haters.",0,,https://pbs.twimg.com/media/EfCtHG2WkAUK-qP.jpg,1,0,1,0
1.2880061407651717e+18,ready to rent you a boogie board while wearing a tie dyed mr zog’s  sex wax t shirt and flip flops.,0,,https://pbs.twimg.com/media/Ed_qv7WUMAAmm_Z.jpg,0,0,0,0
1.2786724211433144e+18,@GOldfleet,0,,https://pbs.twimg.com/media/Eb7Br-RU8AAO0uQ.jpg,0,0,0,0
1.2921991995268465e+18,why do zionists even try.....,1,3.0,https://pbs.twimg.com/media/Ee7QUsBXYAE4Ef2.jpg,1,0,1,0
1.29337005093052e+18,If it were possible six million dead Jews along with the other 70+million people who died during WW2 would like a word with you,1,3.0,https://pbs.twimg.com/media/EfL5NPZWoAAjd4-.jpg,1,2,1,2
1.2930410669423657e+18,"Watching this Child's heart break as she watches Zionists demolish their home, I wish I could believe in a god, a #Zionist god of RETRIBUTION who'd tear down EVERY INTRUDERS place  I try not to be a hypocrite so must rely on other than a god for a fix 'Peace comes dropping slow'",1,0.0,https://pbs.twimg.com/media/EfHN_09XgAAdjGL.jpg,1,0,1,0
1.2924082041571615e+18,"Why is it, when I ask about the borders of historical Palestine, as represented by the League of Nations’ British Mandate Palestine, none of my anti-Zionist buddies respond? Let’s say Jews stole Palestine. What % of Palestine did they steal? All of it? 26%? Do y’all know?",0,,https://pbs.twimg.com/media/Ee-OaKYX0AIfpBJ.jpg,1,2,1,2
1.293161748392968e+18,"""Apartheid?"" The third largest party in the Knesset is the Palestinian Joint List Party. How many Jews and other minorities are represented in the PA, Hamas, and in governments of nations surrounding Israel? ",0,,https://pbs.twimg.com/media/EfI7wOUXoAE2v7s.jpg,0,2,0,2
1.2923791311628984e+18,Here's #DanielLismore with Rabbi Shmuly pal #PamelaAnderson - Lismore pals with cocaine addict #BoyGeorge who has a conviction for false imprisonment George was helped by cocaine user/ Royal fave #RichardBranson listed in #Epstein's black book #NaomiCampbell #Maxwell #Guiffre,0,,https://pbs.twimg.com/media/Ee9yfYLXYAEa063.jpg,0,1,0,1
1.293314313390895e+18,"Exactly it’s says it right in rev 1:14-15, Even Russia knew this, (which were also ran by blacks). Everytime jews tried to argue that they are god’s chosen I just hit them with Rev 2:9 and keep it moving💯",1,2.0,https://pbs.twimg.com/media/EfLGgzmWkAAR539.jpg,1,2,1,2
1.2808660446729503e+18,Amy really enjoyed doing her Rainbow ZOG Castle,0,,https://pbs.twimg.com/media/EcaM2xgXYAEP5w6.jpg,0,0,0,0
1.293066164118184e+18,delete this tweet? [Rhetorical],0,,https://pbs.twimg.com/media/EfDaw70WsAA_koV.jpg,0,0,0,0
1.2783405511007724e+18,Book Review... Amelia’s review on Zog 🐲,0,,https://pbs.twimg.com/media/Eb2T8_qWkAcem8y.jpg,0,0,0,0
1.2924787533527245e+18,"The Zionist imperialistic propaganda machine is working at full force, attempting to capitalise on the recent #Beirut explosion. Trying to divide &amp; conquer the people of #Lebanon, and cripple Hezbollah. The Axis of Resistance will endure any hardship it faces. ✊🏽  #DeathToZionism",1,0.0,https://pbs.twimg.com/media/Ee_Ok1TU4AIMH_M.jpg,1,0,1,0
1.2804784245120205e+18,"No as in Zog the children's book character, making her a costume of a character from my childhood would be downright esoteric",0,,https://pbs.twimg.com/media/EcUsVQcXYAA4pcc.jpg,0,0,0,0
1.2925483999596052e+18,Zionist play the victims of their own crimes,1,3.0,https://pbs.twimg.com/media/EfAN0uqXsAI3A3_.jpg,1,0,1,0
1.2816515546179663e+18,,0,,https://pbs.twimg.com/media/EclUvQ6XkAENEix.jpg,1,0,1,0
1.2932484089673564e+18,Even the antisemitic conspiracy theorist Ryan Dawson has rejected the theory that Israel was behind the Beirut explosion. And this is literally a man who built his entire career off of claiming that Israel did 9/11 mind you.,0,,https://pbs.twimg.com/media/EfKKctsXgAcHq-Z.png,1,0,1,0
1.2930933143302758e+18,"A few days earlier, a similar ad for the same hotel appeared in Haaretz (aligned with the centrist General Zionists; a few years later it was bought by the Schocken family)",0,,https://pbs.twimg.com/media/EfH9CHIWkAE_JZo.jpg,1,0,1,0
1.293276498217046e+18,there are really good jews and i love them like i love myself and then there are the pretenders who hide behind the wonderful amazing jews and they are the ones (zionist) who occupy palestine and want to run the world. zionist puppet masters have their main base in city of london,1,0.0,https://pbs.twimg.com/media/EfKkAZdXoAE9EGh.jpg,1,0,1,0
1.2930561759619727e+18,Hating interracial dating so much that I actually just morph into a reactionary Zionist,1,0.0,https://pbs.twimg.com/media/EfHbvJzWoAALhjc.jpg,1,0,1,0
1.277995252121559e+18,Ellie has coloured in her dragon mask from the book Zog,0,,https://pbs.twimg.com/media/EbxZ5z6X0AIPs_b.jpg,0,0,0,0
1.2932530972722463e+18,"Exactly three years ago today the #Charlottesville riots, which lasted 48 hours and shook the American landscape, began. Trump-empowered #Nazis marched in this Virginia university town to protest the removal of #ConfederateStatues. “The #Jews will not replace us,” they exclaimed",1,3.0,https://pbs.twimg.com/media/EfKKBCOXkAE1Pld.jpg,1,2,1,2
1.2905036203585987e+18,And to think we could have had him,0,,https://pbs.twimg.com/media/EejKM6DU8AEPU2H.jpg,1,0,1,0
1.2931740692490483e+18,"for their wonderful feature story about @HamptonShulTHS' Jewish Film Festival which takes place Sunday evenings at 8:30pm at Francis S. Gabreski Airport. This Sunday, we will screen ""Aulcie Perry.""  ",0,,https://pbs.twimg.com/media/EfJG9NwWkAE8PTw.png,0,1,0,1
1.281339298298704e+18,“Director of hasbara” he’s a Talpion working hand-in-globe with the evillest apparatuses of the US ZOG.,1,0.0,https://pbs.twimg.com/media/Ecg7TEBXoAAP872.jpg,0,0,0,0
1.29136844975983e+18,There’s a chinchilla shop (farm?) near my workplace and- look at those chonky bois 🥺  How I wish I could live like a chinchilla 🥺,0,,https://pbs.twimg.com/media/EevcvsHUcAAVyg_.jpg,1,0,1,0
1.2922035515744256e+18,I’m really sitting here and laughing while bullying a zionist. I got the time and patience today.,1,3.0,https://pbs.twimg.com/media/Ee7UR9vX0AMRaAs.jpg,1,0,1,0
1.2911023927344087e+18,Sadly cash app doesnt work in Denmark :(,0,,https://pbs.twimg.com/media/EerqyBOXoAE1bsG.jpg,0,0,0,0
1.2780847207404012e+18,"One of the milder forums, the usual subject. At least they don't say 'ZOG'.",0,,https://pbs.twimg.com/media/EbyrKqLXgAYoEp1.jpg,0,0,0,0
1.2835333434019267e+18,My Neighbor ZOG #鉄腕アトム #Ghibli,0,,https://pbs.twimg.com/media/EdAGxIIWAAMKUHp.jpg,0,0,0,0
1.2932132033593467e+18,Hate America? Vote .@TheDemocrats  Hate Jews? Vote .@TheDemocrats  I didn't leave .@TheDemocrats they left me  cc: .@ewarren,0,,https://pbs.twimg.com/media/EfJqeKXU4AYKhjc.jpg,0,2,0,2
1.27962783844293e+18,Have you visited Sherwood Pines yet? We have been following the Zog Trail (formerly The Gruffalo Trail!) deep in the heart of Sherwood Forest!,0,,https://pbs.twimg.com/media/EcImvM7WoAcnM3O.jpg,0,0,0,0
1.293251118806573e+18,"lmao, russia has always, even before the bolsheviks, had problems with jews. The bolsheviks tried to stop antisemitism while the anti bolshevik military we supported used this kind of propaganda to portray bolsheviks. Hell, there was the whole ""judeo-bolshevik"" conspiracy theory ",1,0.0,https://pbs.twimg.com/media/EfKM03hWoAEFLC5.jpg,1,2,1,2
1.2932448226529567e+18,"""During WW2, two Polish doctors saved 8,000 Jews from the Holocaust by faking a typhus epidemic. German armed forces, afraid of spreading the disease, chose not to enter their town.""  And this just gets better! Y'all know this though!!  Think about what President Trump is saying! ",0,,https://pbs.twimg.com/media/EfKHHzLXgAE_bNO.jpg,1,0,1,0
1.2932798047589376e+18,"All through German-ruled Europe, Jews were a special target. In what became a policy known as “The Final Solution to the Jewish Question,” the Germans aimed not only to kill every last Jew, but also to remove all evidence of the Jewish people’s contribution to human civilization.",0,,https://pbs.twimg.com/media/EfKnIG9WoAYaALr.jpg,0,1,0,1
1.2929245141003018e+18,"How long will we continue to allow these”imposters”warp this false statement on THMLF? Well,since lying has become t/Amerikkkan n Zionist way!Why was Hitler so admired by this country,in fact,notice a slogan that he used that is now t/fascist battle cry used today?”Man of t/year”",1,3.0,https://pbs.twimg.com/media/EfFj_gDWoAImSbv.jpg,1,0,1,0
1.2776152496052347e+18,,0,,https://pbs.twimg.com/media/EbsARjsXsAAH-lh.jpg,1,0,1,0
1.293342449562202e+18,socialist uprising? Communists and Jews were being lynched in the Hungarian Uprising which was flooded with the Arrow Cross party members reminiscent of the white terror in 1919.,0,,https://pbs.twimg.com/media/EfLgFnLWkAA1vpB.jpg,0,2,0,2
1.2930900663745004e+18,"On a podcast interview with Marc Maron, Seth Rogen said that ""as a Jewish person he was fed a huge amount of lies about Israel” and questioned why the state should exist. "" #Israel #sethrogen #antiZionism ",1,3.0,https://pbs.twimg.com/media/EfH3qnAXYAEeknG.jpg,1,1,1,1
1.2800342856557527e+18,Last page of Zog... is this a unicorn 🦄 or a goat 🐐,0,,https://pbs.twimg.com/media/EcOYY7oUEAAiVWM.jpg,0,0,0,0
1.2782707466583283e+18,cassidy’s book review of zog- fair to say she likes the story 😍,0,,https://pbs.twimg.com/media/Eb1Ud4AXkAEDsw8.jpg,0,1,0,1
1.29036994861176e+18,📚 🎨 🐉 A story book and arts workshop themed by the book #Zog by Julia Donaldson.,0,,https://pbs.twimg.com/media/EehQnghXkAQqb_x.jpg,0,0,0,0
1.293210918126383e+18,I just noticed this gem.  Say what?  People that blame Jews for killing Christ disgust me - but this is just bizarre.,0,,https://pbs.twimg.com/media/EfJodb7UMAAOg32.jpg,0,2,0,2
